Masaka,Uganda,-0.48386245,31.8316897164563
Masindi,Uganda,1.6917384,31.7738260297455
Moroto,Uganda,2.61564545,34.639981739983
Nakapiripirit,Uganda,1.97417595,34.6095899044705
Namutumba,Uganda,0.88698525,33.6653494085567
Napak,Uganda,2.3981727,34.1714175755769
Nebbi,Uganda,2.4679181,31.2823033350245
Ngora,Uganda,1.4988837,33.7729298398273
Buhweju,Uganda,-0.3203668,30.316219715012
Ntoroko,Uganda,0.99093635,30.3882343526372
Maracha,Uganda,3.1925965,31.1165753616166
Otuke,Uganda,2.4784334,33.3933562259245
Oyam,Uganda,2.3489345,32.4233859868898
Pader,Uganda,2.8896583,32.8961763170152
Rubirizi,Uganda,-0.25579135,29.9364999692726
Sironko,Uganda,1.1883856,34.2977348878653
Soroti,Uganda,1.7906288,33.6060705839514
Zombo,Uganda,2.52511635,30.8897322565544
Bukedea,Uganda,1.37070475,34.1424762193131
Dokolo,Uganda,1.9101289,33.0750779512565
Agago,Uganda,2.9476598,33.3861056894718
Adamaoua,Cameroon,6.8518652,13.2445712
Centre,Cameroon,4.686267,11.9414512
Est,Cameroon,3.9894393,14.178373
Littoral,Cameroon,4.203033,10.0563057
Nord,Cameroon,4.5119069,10.3687761
Nord - Ouest,Cameroon,6.3775255,10.3864171
Ouest,Cameroon,5.5211184,10.6528684
Sud,Cameroon,4.513405,10.2796274
Sud - Ouest,Cameroon,5.0577606,9.2289407
Alebtong,Uganda,2.2692081,33.3211064535261
Basse Kotto,Central African Republic,5.1283201,21.3883825
Kemo,Central African Republic,5.9480074,19.2158871
Lobaye,Central African Republic,4.1034548,17.5653592
Mambere-kadei,Central African Republic,4.5662762,15.8671403
Mbomou,Central African Republic,5.5230899,23.4445705
Nana Grebizi,Central African Republic,7.5048007,19.1923579
Nana Mambere,Central African Republic,5.5476722,15.2073797
Ombella-mpoko,Central African Republic,5.0726761,18.1717789
Ouaka,Central African Republic,6.3110548,20.5447525
Ouham,Central African Republic,7.1314008,17.7041361
Ouham-pende,Central African Republic,6.7057282,16.1443202
Sangha Mbaere,Central African Republic,3.6754895,16.3246915
Vakaga,Central African Republic,9.8250502,22.376363
Biltine,Chad,14.525174,20.928701
Guera,Chad,11.6753817,18.4910031
Lac,Chad,13.5820827,14.3788329
Logone Occidental,Chad,8.7795637,15.9126749
Salamat,Chad,10.7575596,20.6934116
Bouenza,Congo,-4.2868706,13.3972102
Cuvette,Congo,-0.4936882,16.1602013
Kouilou,Congo,-0.852873,14.8218346
Lekoumou,Congo,-3.2809888,13.5033569
Likouala,Congo,0.0240504,15.9844008
Niari,Congo,-2.7416334,12.3332136
Plateaux,Congo,-2.3940756,15.0661783
Pool,Congo,-4.3629729,14.7391738
Sangha,Congo,1.488155,15.5179749
Arua,Uganda,2.8675095,31.1311850367704
Bandundu,Democratic Republic of the Congo,-3.3201862,17.3774958
Bas-Congo,Democratic Republic of the Congo,-5.8162516,13.4908753
Equateur,Democratic Republic of the Congo,0.6060154,18.7800729
Kasai-Occidental,Democratic Republic of the Congo,-5.1916336,21.6808807715648
Kasai-Oriental,Democratic Republic of the Congo,-6.1536291,23.5960517
Katanga,Democratic Republic of the Congo,-11.6353538,27.5409786714369
Kinshasa,Democratic Republic of the Congo,-4.3217055,15.3125974
Maniema,Democratic Republic of the Congo,-2.9612778,25.9634848
Nord-Kivu,Democratic Republic of the Congo,-0.5645647,28.7061945
Province Orientale,Democratic Republic of the Congo,-6.11469505,23.5920257716071
Sud-Kivu,Democratic Republic of the Congo,-3.2653155,27.8705717
Bududa,Uganda,1.042117,34.3987549439106
Buvuma,Uganda,-0.61313195,33.1973002353685
Gomba,Uganda,0.2054379,31.7366968411463
Gulu,Uganda,2.8763527,32.419055328944
Ali Sabieh,Djibouti,11.1492165,42.7189636
Dikhil,Djibouti,11.4225322,42.2093773
Djibouti,Djibouti,11.85677545,42.7577845199437
Obock,Djibouti,12.2111051,43.1685809
Tadjourah,Djibouti,11.7331574,42.6815878
Annobon,Equatorial Guinea,-1.4196148,5.6409968
Bioko Norte,Equatorial Guinea,3.6484594,8.7851155
Bioko Sur,Equatorial Guinea,3.4245254,8.6646092
Centro Sur,Equatorial Guinea,1.3969966,10.4538528
Litoral,Equatorial Guinea,1.6026374,9.841569
Anseba,Eritrea,16.539583,37.5578347507792
Debub,Eritrea,14.9099667,38.8150692
Debubawi Keih Bahri,Eritrea,13.75,41.5
Gash Barka,Eritrea,15.25,37.5
Maekel,Eritrea,15.36730255,38.8753287787551
Semenawi Keih Bahri,Eritrea,16,39
Addis Ababa,Ethiopia,9,38.75
Afar,Ethiopia,11.7108206,41.0330866
Amhara,Ethiopia,11.5,38.5
Benishangul Gumuz,Ethiopia,10.4275424,35.561032
Dire Dawa,Ethiopia,9.5944718,41.85572
Gambella,Ethiopia,8.2467502,34.5875721
Harari,Ethiopia,9.2905517,42.1885672
Kiboga,Uganda,0.85925585,31.9283488918021
Kibuku,Uganda,1.05737535,33.8056152211293
SNNP,Ethiopia,6.0304057,36.6058509
Tigray,Ethiopia,13.881273,39.127495
Kiryandongo,Uganda,1.99357995,32.0498179067731
Kumi,Uganda,1.4565401,33.9219126901421
Estuaire,Gabon,0.4302639,9.4655189
Haut-Ogooue,Gabon,-1.638962,13.5895258
Moyen-Ogooue,Gabon,-0.5003495,10.4991063
Ngounie,Gabon,-1.5925956,10.9816251
Nyanga,Gabon,-3.0080415,10.9964746
Ogooue-Ivindo,Gabon,0.60082,12.6887911
Ogooue-lolo,Gabon,-1.0002904,12.4952424
Ogooue-Maritime,Gabon,-1.4975103,9.4955539
Woleu-Ntem,Gabon,1.2950125,11.8218827
Banjul,Gambia,13.45535,-16.575646
Central River,Gambia,13.57507385,-14.779714697602
Lower River,Gambia,13.39878045,-15.7252570131899
North Bank,Gambia,13.4731283,-16.1334358412084
Upper River,Gambia,13.40499765,-14.1495575822466
Western,Gambia,13.3860155,-16.5457139
Ashanti,Ghana,6.8003319,-1.5188142
Brong Ahafo,Ghana,7.8258609,-1.5863941
Central,Ghana,5.3203951,-2.0334832
Eastern,Ghana,27.622778,46.821389
Greater Accra,Ghana,5.8101532,0.0995242
Northern,Ghana,9.456374,0.498047
Volta,Ghana,7.1920414,0.406167
Western,Ghana,5.6147592,-2.2989455
Kyankwanzi,Uganda,1.09334705,31.6813924429066
Mitooma,Uganda,-0.6061015,30.0072393473125
Kyegegwa,Uganda,0.48318605,31.0006409778081
Kyenjojo,Uganda,0.64546435,30.6583154391007
Mpigi,Uganda,0.2054379,31.7366968411463
Nwoya,Uganda,2.52835875,31.8708764823451
Serere,Uganda,1.49169895,33.3568368332223
Lwengo,Uganda,-0.4473463,31.398071426633
Mukono,Uganda,-0.08356925,32.7136656575555
Namayingo,Uganda,-0.29402185,33.8105469731549
Pallisa,Uganda,1.2106561,33.7593726053234
Lira,Uganda,2.4784334,33.3933562259245
Rakai,Uganda,-0.71347815,31.4463525097447
Lyantonde,Uganda,-0.25959835,31.1836375787782
Kaolack,Senegal,13.9631756,-15.7888834
Kedougou,Senegal,12.55709,-12.185538
Kolda,Senegal,13.1291507,-14.4181473743236
Sedhiou,Senegal,12.8935348,-15.5560695
Tambacounda,Senegal,13.8301533,-13.0891759
Kaffrine,Senegal,14.2824927,-15.0247364
Bafata,Guinea-Bissau,12.1723403,-14.6555027
Biombo,Guinea-Bissau,11.8173568,-15.8986544
Cacheu,Guinea-Bissau,12.274246,-16.1648911
Gabu,Guinea-Bissau,12.2819517,-14.2260818
Oio,Guinea-Bissau,12.25999285,-15.3329912376046
Quinara,Guinea-Bissau,11.64111285,-15.0941135555076
Sector Autonomo De Bissau,Guinea-Bissau,11.84658855,-15.5926906610484
Tombali,Guinea-Bissau,11.3511352,-15.4105574
Bomi,Liberia,6.7177856,-10.7881766
Bong,Liberia,6.9622195,-9.7134459
Gbarpolu,Liberia,7.2681564,-10.3814771
Grand Bassa,Liberia,6.1640621,-9.895669
Grand Cape Mount,Liberia,7.0496206,-11.129843
Grand Gedeh,Liberia,5.8161533,-8.0995537
Grand Kru,Liberia,4.84932,-8.3308845
Lofa,Liberia,7.8824046,-9.9760297
Margibi,Liberia,6.6053676,-10.1758429
Maryland,Liberia,4.6355376,-7.7281669
Montserrado,Liberia,6.4095537,-10.6059403
Nimba,Liberia,6.8088813,-8.7461448
Rivercess,Liberia,5.9087331,-9.3938267
Sinoe,Liberia,5.3232693,-8.8435955
Central Region,Malawi,-13.7442218,33.7121089064516
Northern Region,Malawi,-11.0487476,33.7713170254986
Southern Region,Malawi,-15.30627,35.327525214695
Bamako,Mali,12.649319,-8.000337
Gao,Mali,16.2788129,-0.0412392
Kayes,Mali,14.443406,-11.437914
Kidal,Mali,18.4448656,1.409565
Koulikoro,Mali,12.8646318,-7.5561287
Mopti,Mali,14.4879631,-4.1905986
Segou,Mali,13.441518,-6.268147
Sikasso,Mali,11.3164979,-5.6777499
Tombouctou,Mali,16.7719091,-3.0087272
Adrar,Mauritania,21.0090623,-10.2207449
Assaba,Mauritania,16.5809185,-11.5363724
Brakna,Mauritania,17.2475638,-13.4037714
Dakhlet Nouadhibou,Mauritania,20.8019537,-16.0012708
Gorgol,Mauritania,16.0062275,-12.8360834
Guidimaka,Mauritania,15.3766896,-12.124663
Hodh Ech Chargui,Mauritania,18.1941112,-7.0921652
Hodh El Gharbi,Mauritania,16.5693922,-9.8322366
Inchiri,Mauritania,19.9922766,-15.113767
Nouakchott,Mauritania,18.0792379,-15.9780071
Tagant,Mauritania,18.5729893,-10.3937926
Tiris Zemmour,Mauritania,24.1951392,-9.6664199
Trarza,Mauritania,17.922642,-14.8476017
Cabo Delgado,Mozambique,-12.4254942,39.4168743
Gaza,Mozambique,-23.328398,32.8066057
Inhambane,Mozambique,-22.779116,34.5661741
Manica,Mozambique,-19.0400995,33.4318137
Maputo,Mozambique,-26.0476384,32.7940489150237
Maputo (city),Mozambique,-26.0476384,32.7940489150237
Nampula,Mozambique,-15.1194063,39.2615886
Niassa,Mozambique,-13.0638577,36.4669964
Sofala,Mozambique,-19.0771666,34.7164804
Tete,Mozambique,-15.5205193,32.7682742
Zambezia,Mozambique,-16.6460178,36.991932
Caprivi,Namibia,-17.6912922,24.1377371
Erongo,Namibia,-22.0278147,15.389358
Hardap,Namibia,-24.4140944,17.4134051
Karas,Namibia,-26.8752094,17.7634818
Kavango,Namibia,-18.256111,18.970201
Khomas,Namibia,-22.7548349,17.1008606
Kunene,Namibia,-19.6792809,13.9756564
Ohangwena,Namibia,-17.5877369,16.7737955
Omaheke,Namibia,-21.9074676,19.3929661
Omusati,Namibia,-18.2862314,14.8856679
Oshana,Namibia,-18.4702308,15.7434419
Oshikoto,Namibia,-18.5464046,17.1019606
Otjozondjupa,Namibia,-19.9424962,18.395886
Agadez,Niger,16.972556,7.990739
Diffa,Niger,13.3130749,12.6136611
Dosso,Niger,13.3336993,3.621398
Maradi,Niger,13.501206,7.102534
Niamey,Niger,13.4998139,2.10948597212168
Tahoua,Niger,14.8397,4.873025
Tillaberi,Niger,14.654786,0.8874352
Zinder,Niger,13.8063421,8.9891659
Adamawa,Nigeria,9.5129772,12.3881887
Akwa Ibom,Nigeria,4.9408638,7.8412267
Anambra,Nigeria,6.2183136,6.9531842
Benue,Nigeria,7.3505747,8.7772877
Borno,Nigeria,12.1875392,13.3080034
Cross River,Nigeria,5.8671966,8.5204774
Delta,Nigeria,5.5273061,6.1784167
Edo,Nigeria,6.6076575,5.9722713
FCT - Abuja,Nigeria,9.0354049,7.47540763969816
Imo,Nigeria,5.5859456,7.0669651
Jigawa,Nigeria,12.3252362,9.5103296
Kaduna,Nigeria,10.3825318,7.8533226
Kano,Nigeria,11.9918671,8.5303654
Katsina,Nigeria,12.5630825,7.6207063
Kebbi,Nigeria,11.4206064,4.104901
Kogi,Nigeria,8.1270318,6.85560950431304
Kwara,Nigeria,8.8367891,4.6688487
Lagos,Nigeria,6.4550575,3.3941795
Niger,Nigeria,9.9326083,5.6511088
Ogun,Nigeria,6.9788582,3.4389293
Osun,Nigeria,7.5484047,4.4978307
Oyo,Nigeria,8.2151249,3.5642897
Taraba,Nigeria,8.0141334,10.7376336
Yobe,Nigeria,12.1233242,11.5065937
Dakar,Senegal,14.693425,-17.447938
Thies,Senegal,14.7948093,-16.9529272
Ziguinchor,Senegal,12.5634929,-16.2724609
Eastern,Sierra Leone,7.88974995,-11.1885462
Northern,Sierra Leone,9.118358,-11.8612650354181
Southern,Sierra Leone,7.70991785,-12.0002898374664
Western Area,Sierra Leone,8.33461895,-13.0659144445588
Awdal,Somalia,10.5000045,43.4999956
Bakool,Somalia,4.000003,43.999993
Bari,Somalia,10.1903509,50.1298044
Bay,Somalia,3,43.5
Banadir,Somalia,2.0812612,45.4607164
Galgaduud,Somalia,5,47
Gedo,Somalia,3,42
Juba Hoose,Somalia,0,42
Shabelle Hoose,Somalia,1.8427539,44.5937239
Juba Dhexe,Somalia,1.4325937,42.6559939
Shabelle Dhexe,Somalia,3,46
Mudug,Somalia,6.6507279,48.3009945
Nugaal,Somalia,8.1666667,49
Sanaag,Somalia,10,48
Sool,Somalia,8.927923,47.8494546
Togdheer,Somalia,9.3333333,45.416667
Woqooyi Galbeed,Somalia,9.9275021,44.4247057
Unity,South Sudan,9.5,30
Central Equatoria,South Sudan,5,31.5
Blue Nile,Sudan,10.982361,34.0932793536292
Eastern Equatoria,South Sudan,5.283932,33.5912329
Jonglei,South Sudan,8,32
Khartoum,Sudan,15.593325,32.53565
Northern,Sudan,19.65970285,29.8901992677239
Nile,Sudan,19.1507298,30.4833349
Sennar,Sudan,12.87450275,34.1618557409229
Warab,South Sudan,8.5,28.5
Western Equatoria,South Sudan,5.2670468,28.7924213
White Nile,Sudan,13.31875,32.5857981597549
Hhohho,Swaziland,-26.09789,31.3651767905045
Lubombo,Swaziland,-26.55452,31.8619115664749
Manzini,Swaziland,-26.527215,31.1882205408148
Shiselweni,Swaziland,-27.024344,31.3134002980365
Centrale,Togo,8.607113,1.04585536693924
Kara,Togo,9.541111,0.787492504036556
Maritime,Togo,6.537238,1.20933306312279
Plateaux,Togo,7.465002,1.08498164146621
Savanes,Togo,10.511559,0.465375083977575
Adjumani,Uganda,3.2370552,31.7872227165531
Busia,Uganda,0.39273085,34.017282489711
Hoima,Uganda,1.46366185,31.134943713898
Jinja,Uganda,0.5465468,33.2248168609287
Kabale,Uganda,-1.233921,30.0166802392821
Kalangala,Uganda,-0.5992923,32.3755933502851
Kasese,Uganda,0.1310764,30.0052724208749
Kibaale,Uganda,0.9276864,31.0027294014651
Kisoro,Uganda,-1.1980545,29.6703079954065
Moyo,Uganda,3.48961365,31.5876587475643
Ntungamo,Uganda,-0.95375165,30.3031334259992
Central,Zambia,-14.5186239,27.5599164
Copperbelt,Zambia,-13.0214171,27.8876177
Eastern,Zambia,-12.9320315,32.4625128
Luapula,Zambia,-10.94686,28.5410474
Lusaka,Zambia,-15.416697,28.281381
Northern,Zambia,-10.6251633,31.1792378
Southern,Zambia,-16.5381715,26.7374997
Western,Zambia,-15.8543496,23.8016799
Bulawayo,Zimbabwe,-20.1053948,28.5426856
Harare,Zimbabwe,-17.831773,31.045686
Manicaland,Zimbabwe,-19.0188422,32.368889
Mashonaland Central,Zimbabwe,-16.742872,31.2952086
Mashonaland West,Zimbabwe,-17.1449001,29.8289885
Masvingo,Zimbabwe,-20.076723,30.82784
Matabeleland South,Zimbabwe,-20.7364801,28.9396495
Midlands,Zimbabwe,-19.2785043,29.8790852
Batha Est,Chad,13.1160833,18.6521333
Borkou,Chad,17.2658129,18.3695288
Ennedi,Chad,17.6219737,23.3133676
Tibesti,Chad,20.6808703,17.9935121
Baguirmi,Chad,11.3345348,16.2884311
Hadjer Lamis,Chad,12.6903906,16.3352648
Kanem,Chad,15.2264398,15.3151191
Logone Oriental,Chad,8.2047152,16.470181
Kabia,Chad,9.8405411,15.3730465
Mandoul,Chad,8.6905755,17.6333082
Ouaddai,Chad,13.4613569,21.288445
Sila,Chad,12.11786,21.4458848
Kigali City/Umujyi wa Kigali,Rwanda,-1.96263445,30.063285808561
West/Iburengerazuba,Rwanda,-2.3799057,29.2015345
Boucle Du Mouhoun,Burkina Faso,12.4777805,-3.58795713101245
Cascades,Burkina Faso,10.30718125,-4.4351893203504
Centre,Burkina Faso,12.36732,-1.5430869129979
Centre-est,Burkina Faso,11.734933,-0.292105567747259
Centre-nord,Burkina Faso,13.23871,-1.03498315140845
Centre-ouest,Burkina Faso,11.9067933,-2.30448006591646
Centre-sud,Burkina Faso,11.5833646,-1.05563005807453
Est,Burkina Faso,12.2527495,0.8736106
Hauts-bassins,Burkina Faso,11.3890275,-4.04136498647626
Nord,Burkina Faso,13.4526455,-2.227736
Plateau Central,Burkina Faso,12.40414,-0.886416022461693
Sahel,Burkina Faso,14.3595545,-0.3646281
Sud-ouest,Burkina Faso,10.38692085,-3.283188627811
Bubanza,Burundi,-3.0845915,29.3948368
Bujumbura-Mairie,Burundi,-3.3493959,29.3631843
Bujumbura-Rural,Burundi,-3.4759817,29.4535702
Bururi,Burundi,-3.9453227,29.6192469
Cankuzo,Burundi,-3.1916664,30.4679931364848
Cibitoke,Burundi,-2.8919231,29.1244074
Gitega,Burundi,-3.5381158,29.910642
Karuzi,Burundi,-3.1011687,30.1647524
Kayanza,Burundi,-2.9297133,29.6321188
Kirundo,Burundi,-2.545918,30.1022741637364
Makamba,Burundi,-4.1347916,29.8046322
Muramvya,Burundi,-3.2663248,29.6167289
Muyinga,Burundi,-2.80816655,30.3741851585571
Mwaro,Burundi,-3.5150924,29.7076686
Ngozi,Burundi,-2.95067705,29.8315210983477
Rutana,Burundi,-3.9263608,29.990574
Ruyigi,Burundi,-3.4733471,30.2501278
Boke,Guinea,10.952242,-14.2760635
Conakry,Guinea,9.5170602,-13.6998434
Faranah,Guinea,10.3143203,-10.890097
Kankan,Guinea,10.3833686,-9.3047576
Kindia,Guinea,10.0492476,-12.8577997
Labe,Guinea,11.7614835,-12.0118889
Mamou,Guinea,10.6619269,-12.1139542
N'Zerekore,Guinea,7.7579345,-8.8176068
Red Sea,Sudan,19.4886081,35.5816588083475
Alaotra Mangoro,Madagascar,-17.83567085,48.4243074436417
Amoron'i Mania,Madagascar,-20.4526863,46.7827053382227
Analamanga,Madagascar,-18.897925,46.714808
Analanjirofo,Madagascar,-16.29266655,49.5031450671282
Androy,Madagascar,-21.3328923,47.2723418
Anosy,Madagascar,-19.253781,47.142068
Atsimo Andrefana,Madagascar,-22.9528005,43.4739244
Atsinanana,Madagascar,-19.00961455,48.8677747732361
Betsiboka,Madagascar,-17.0581379,46.9878317
Boeny,Madagascar,-15.7142188,46.3509803
Bongolava,Madagascar,-19.9297724,46.0715271
Diana,Madagascar,-13.2043844,49.1111434
Haute Matsiatra,Madagascar,-21.46906375,46.4663496472585
Ihorombe,Madagascar,-22.4027077,46.1273754
Itasy,Madagascar,-19.0598243,46.7998845791667
Melaky,Madagascar,-17.75455895,44.980424425598
Menabe,Madagascar,-20.03561515,45.1309924242229
Sava,Madagascar,-15.7173157,46.3177757
Sofia,Madagascar,-14.8593001,48.79106
Vakinankaratra,Madagascar,-19.71130945,46.8355481452246
Vatovavy Fitovinany,Madagascar,-21.4018014,47.9284793
Kabarole,Uganda,0.6222824,30.2645682148973
Kaberamaido,Uganda,1.7600932,33.2532218932138
Kampala,Uganda,0.3177137,32.5813539
Kamwenge,Uganda,0.19835945,30.4594101229104
Kanungu,Uganda,-0.7063481,29.7142332356547
Kayunga,Uganda,0.99240735,32.859238399241
Mayuge,Uganda,-0.1457318,33.5894569214004
Nakasongola,Uganda,1.3204358,32.489434688572
Rukungiri,Uganda,-0.697403,29.891736366875
Wakiso,Uganda,0.2182858,32.5130303800671
Yumbe,Uganda,3.49203165,31.28461604317
Amolatar,Uganda,1.63912425,32.7857476245573
Amuria,Uganda,2.068622,33.6207177573983
Butaleja,Uganda,0.86124775,33.8779637341611
Ibanda,Uganda,-0.0598851,30.4922900265037
Isingiro,Uganda,-0.83771345,30.9252284946049
Kaabong,Uganda,3.64462295,34.0173682754995
Kaliro,Uganda,1.08336765,33.4822171073396
Katakwi,Uganda,1.97332855,34.0573389170186
Kiruhura,Uganda,-0.2492921,30.8439535658155
Koboko,Uganda,3.536462,30.9849927801826
Luwero,Uganda,0.8409356,32.4935273
Mbale,Uganda,1.0020262,34.1978674789036
Mbarara,Uganda,-0.52283825,30.6341274149953
Mityana,Uganda,0.45606855,32.0768024173631
Mubende,Uganda,0.51606665,31.5659258537511
Nakaseke,Uganda,1.0022373,32.1758087479216
Tororo,Uganda,0.74074215,34.1026861747972
Diourbel,Senegal,14.7043898,-16.0511737
Fatick,Senegal,13.9406041,-16.4024021
Louga,Senegal,15.2401304,-15.3441834
Matam,Senegal,15.0028849,-13.9240088
Saint louis,Senegal,16.187637,-15.2954315
Oromia,Ethiopia,7.6721644,40.0299727
Somali,Ethiopia,7.2629844,43.5360531
Central,Kenya,-0.5107599,36.8452516
Coast,Kenya,-1.2200182,36.8778527
Eastern,Kenya,1.1787184,38.6025801
Nairobi,Kenya,-1.2832533,36.8172449
North Eastern,Kenya,1.0551081,40.2142534
Nyanza,Kenya,-1.3180009,36.7966191
Western,Kenya,0.5090396,34.5731341
Abia,Nigeria,5.4540953,7.5153071
Bauchi,Nigeria,10.6228284,10.0287754
Bayelsa,Nigeria,4.7629786,6.028898
Ebonyi,Nigeria,6.1996918,8.0348906
Ekiti,Nigeria,8.11201715,5.34385591021727
Enugu,Nigeria,6.4499833,7.5000007
Gombe,Nigeria,10.28221605,11.162977121244
Nassarawa,Nigeria,12.0090164,8.57882756866736
Ondo,Nigeria,7.0209686,5.0567477
Plateau,Nigeria,9.0583446,9.6826289
Rivers,Nigeria,4.8416028,6.8604088
Sokoto,Nigeria,13.0611195,5.3152203
Zamfara,Nigeria,12.011132,6.4200337
Bangui,Central African Republic,4.3907153,18.5509126
Kassala,Sudan,15.41184715,35.6587081532383
Matabeleland North,Zimbabwe,-18.9283715,27.4992231
Mashonaland East,Zimbabwe,-17.7927323,31.7678044
Mpumalanga,South Africa,-26.276849,30.1500153
North-west,South Africa,-26.1347819,25.6546729
Northern Cape,South Africa,-29.573402,21.2051361
Eastern Cape,South Africa,-32.2171831,26.6386401
Kwazulu-natal,South Africa,-28.503833,30.8875009
Gauteng,South Africa,-25.9363439,28.0813105
Free State,South Africa,-28.7853618,26.4978933
Western Cape,South Africa,-33.546977,20.72753
